Date,Expense Category,Amount
07/04/2020,Rent,1136.72
29/12/2019,Office Supplies,1297.22
03/01/2021,Vehicle Lease,946.32
19/01/2022,Fuel,224.03
09/09/2020,Salaries & Benefits,1237.80
01/01/2020,Vehicle Lease,786.60
17/12/2019,Office Supplies,197.24
18/04/2020,Utilities,745.08
14/08/2020,Rent,1229.93
06/11/2022,Utilities,792.48
30/04/2021,Meals & Entertainment,1285.69
25/11/2019,Salaries & Benefits,968.73
20/05/2020,Vehicle Lease,703.87
01/12/2022,Office Supplies,233.95
01/05/2021,Rent,1026.06
14/08/2022,Office Supplies,1177.67
27/06/2020,Salaries & Benefits,1206.18
27/05/2019,Salaries & Benefits,781.66
21/01/2022,Rent,1523.19
25/02/2020,Fuel,1400.19
12/09/2021,Utilities,1373.14
19/07/2019,Rent,1154.25
01/01/2021,Meals & Entertainment,1088.04
08/02/2022,Office Supplies,1437.78
10/12/2022,Fuel,1188.91
21/06/2021,Office Supplies,731.52
11/03/2021,Salaries & Benefits,360.23
18/01/2020,Vehicle Lease,1036.57
14/05/2020,Utilities,1075.31
20/07/2022,Fuel,572.42
08/04/2021,Rent,1001.77
13/08/2021,Salaries & Benefits,160.85
10/12/2021,Meals & Entertainment,1081.48
29/05/2022,Salaries & Benefits,998.14
07/04/2021,Rent,220.95
22/08/2020,Rent,1309.94
07/12/2022,Meals & Entertainment,1190.13
26/04/2021,Salaries & Benefits,1417.89
09/10/2021,Rent,893.50
01/07/2022,Salaries & Benefits,747.91
27/03/2020,Fuel,743.92
21/10/2022,Meals & Entertainment,192.46
13/10/2021,Utilities,1218.37
20/02/2022,Rent,1344.39
12/06/2021,Fuel,382.43
27/03/2020,Fuel,914.69
06/10/2019,Utilities,1250.42
29/12/2020,Rent,143.95
28/12/2022,Rent,775.70
30/11/2019,Vehicle Lease,1504.35
22/10/2021,Rent,538.68
01/10/2021,Vehicle Lease,683.23
22/05/2020,Office Supplies,319.05
03/09/2022,Salaries & Benefits,599.39
01/04/2019,Office Supplies,1213.78
07/01/2021,Meals & Entertainment,1145.16
04/06/2021,Meals & Entertainment,796.03
26/02/2022,Salaries & Benefits,1049.28
28/01/2022,Vehicle Lease,860.29
25/07/2019,Salaries & Benefits,506.65
21/09/2019,Utilities,1008.66
07/11/2019,Fuel,348.67
11/02/2020,Utilities,1167.02
04/02/2020,Salaries & Benefits,354.48
02/03/2021,Utilities,969.61
09/09/2020,Salaries & Benefits,1169.89
01/11/2020,Utilities,1141.18
28/03/2021,Office Supplies,1022.07
01/03/2020,Utilities,251.86
21/07/2020,Fuel,274.49
29/06/2019,Rent,1171.76
15/06/2022,Office Supplies,632.65
07/01/2022,Salaries & Benefits,691.40
28/02/2019,Office Supplies,1140.91
05/05/2019,Fuel,766.65
22/06/2020,Vehicle Lease,416.32
08/02/2021,Office Supplies,700.14
01/02/2021,Meals & Entertainment,1134.68
02/08/2020,Utilities,398.25
17/10/2020,Vehicle Lease,1136.77
08/03/2019,Fuel,1440.40
21/08/2019,Office Supplies,539.73
04/05/2022,Utilities,802.62
26/12/2020,Salaries & Benefits,339.13
17/09/2019,Utilities,954.25
20/06/2021,Office Supplies,1124.50
29/01/2021,Rent,127.04
03/07/2020,Utilities,410.04
19/08/2020,Vehicle Lease,1057.39
22/09/2020,Utilities,1066.16
02/09/2019,Salaries & Benefits,1313.93
05/04/2021,Vehicle Lease,1355.37
10/09/2022,Meals & Entertainment,1409.48
10/02/2022,Fuel,200.70
19/08/2019,Office Supplies,879.80
13/08/2020,Utilities,952.24
12/02/2020,Rent,459.23
03/08/2020,Fuel,501.74
01/04/2022,Meals & Entertainment,810.32
19/07/2019,Meals & Entertainment,1210.87
15/07/2019,Office Supplies,1487.48
13/05/2020,Utilities,352.87
17/07/2020,Meals & Entertainment,169.08
08/07/2020,Vehicle Lease,638.13
29/11/2022,Office Supplies,854.33
02/07/2020,Fuel,1117.74
19/11/2021,Meals & Entertainment,940.91
09/10/2022,Salaries & Benefits,905.98
17/01/2021,Office Supplies,127.18
10/05/2022,Utilities,458.91
04/02/2021,Office Supplies,402.06
17/03/2021,Vehicle Lease,525.34
25/06/2020,Salaries & Benefits,1421.39
12/09/2020,Utilities,348.03
04/07/2019,Meals & Entertainment,990.95
09/06/2019,Utilities,224.83
29/09/2019,Office Supplies,1345.11
23/02/2019,Office Supplies,735.68
19/01/2021,Salaries & Benefits,686.29
18/03/2021,Meals & Entertainment,955.12
28/07/2022,Utilities,1037.05
25/10/2020,Fuel,87.70
04/05/2020,Salaries & Benefits,781.36
20/10/2021,Salaries & Benefits,1074.99
19/08/2021,Meals & Entertainment,1113.75
14/12/2022,Fuel,1072.72
09/02/2019,Meals & Entertainment,433.46
26/11/2020,Office Supplies,96.02
02/10/2022,Rent,1007.92
13/08/2021,Salaries & Benefits,1334.87
29/01/2022,Fuel,583.54
14/07/2021,Utilities,1124.98
04/06/2021,Fuel,580.60
05/02/2019,Utilities,147.91
17/09/2022,Salaries & Benefits,477.38
01/03/2020,Rent,1097.38
08/09/2020,Vehicle Lease,697.33
08/12/2022,Vehicle Lease,1517.84
03/10/2021,Rent,956.81
31/08/2019,Rent,595.65
22/10/2021,Office Supplies,1172.85
13/09/2020,Vehicle Lease,575.64
05/09/2021,Fuel,591.85
27/12/2020,Salaries & Benefits,300.14
19/11/2021,Fuel,1462.30
17/04/2019,Vehicle Lease,434.26
04/04/2021,Vehicle Lease,1056.43
24/10/2020,Office Supplies,441.31
23/06/2021,Vehicle Lease,1192.09
21/12/2019,Meals & Entertainment,641.11
11/05/2020,Vehicle Lease,867.16
02/11/2021,Fuel,162.93
07/03/2019,Utilities,1426.30
19/07/2021,Office Supplies,717.61
25/06/2020,Utilities,1506.29
10/04/2019,Vehicle Lease,412.41
15/03/2019,Salaries & Benefits,940.39
20/03/2020,Vehicle Lease,220.66
11/10/2019,Fuel,349.96
14/06/2022,Rent,1055.31
06/07/2021,Salaries & Benefits,858.81
27/07/2020,Salaries & Benefits,1293.43
12/10/2020,Office Supplies,1344.35
21/10/2021,Vehicle Lease,881.39
08/09/2019,Vehicle Lease,603.86
01/07/2022,Salaries & Benefits,1495.87
31/12/2019,Rent,1224.83
05/11/2022,Rent,1071.72
13/08/2022,Vehicle Lease,279.10
27/09/2019,Rent,754.58
30/05/2022,Rent,1489.71
02/12/2019,Meals & Entertainment,953.82
24/01/2021,Meals & Entertainment,942.29
03/08/2019,Rent,1321.81
01/08/2020,Salaries & Benefits,267.04
16/05/2022,Meals & Entertainment,279.88
03/04/2020,Meals & Entertainment,668.65
19/09/2019,Office Supplies,160.70
13/05/2020,Fuel,300.46
14/05/2019,Office Supplies,1369.13
09/12/2020,Utilities,1088.67
04/02/2022,Utilities,562.01
16/12/2022,Meals & Entertainment,1465.04
18/09/2019,Salaries & Benefits,174.55
17/01/2022,Rent,1396.19
25/05/2022,Meals & Entertainment,733.29
29/10/2021,Salaries & Benefits,1345.18
05/11/2020,Utilities,1176.86
07/10/2021,Utilities,347.51
07/06/2022,Fuel,893.31
29/08/2022,Office Supplies,86.71
16/11/2021,Utilities,558.57
26/05/2020,Meals & Entertainment,596.57
31/12/2021,Rent,1459.04
01/11/2021,Salaries & Benefits,564.51
04/02/2022,Rent,949.21
01/08/2021,Meals & Entertainment,1017.64
03/06/2022,Meals & Entertainment,1147.67
22/12/2021,Salaries & Benefits,1230.72
16/09/2019,Vehicle Lease,1183.65
24/07/2022,Rent,210.16
02/08/2022,Salaries & Benefits,388.41
05/08/2021,Office Supplies,572.17
02/12/2019,Meals & Entertainment,549.67
03/02/2020,Fuel,473.04
07/08/2020,Salaries & Benefits,150.30
30/07/2019,Meals & Entertainment,248.67
19/10/2019,Rent,705.34
24/03/2019,Vehicle Lease,183.99
19/09/2020,Office Supplies,324.78
31/07/2019,Rent,820.49
12/10/2022,Meals & Entertainment,537.24
30/10/2020,Utilities,324.04
21/08/2022,Office Supplies,1000.05
30/08/2020,Salaries & Benefits,1225.42
16/02/2021,Rent,407.40
28/11/2019,Fuel,1187.01
22/04/2021,Fuel,512.62
07/06/2021,Office Supplies,593.29
14/09/2022,Office Supplies,145.15
07/09/2022,Salaries & Benefits,589.93
09/08/2021,Office Supplies,993.92
26/07/2021,Salaries & Benefits,1477.73
25/02/2022,Fuel,1503.42
02/02/2019,Office Supplies,1377.24
13/02/2019,Office Supplies,1089.01
11/08/2020,Vehicle Lease,1404.43
19/02/2020,Meals & Entertainment,969.02
25/07/2019,Office Supplies,1075.16
29/03/2020,Meals & Entertainment,915.61
23/01/2021,Vehicle Lease,433.54
14/03/2020,Vehicle Lease,847.06
14/07/2020,Rent,900.59
10/03/2020,Salaries & Benefits,938.73
14/02/2020,Office Supplies,462.76
24/02/2019,Utilities,681.96
03/02/2021,Utilities,478.75
16/07/2020,Rent,190.58
24/02/2022,Utilities,1154.41
28/12/2019,Vehicle Lease,1102.95
30/07/2019,Fuel,1234.34
11/07/2019,Fuel,1395.70
07/05/2022,Utilities,241.95
24/10/2022,Fuel,1047.41
08/06/2019,Rent,201.28
17/08/2021,Fuel,1466.27
28/01/2020,Meals & Entertainment,585.79
20/02/2019,Salaries & Benefits,475.54
22/08/2020,Rent,1353.44
15/12/2020,Utilities,815.07
27/08/2019,Salaries & Benefits,954.20
11/03/2022,Rent,1455.60
31/12/2019,Utilities,1042.24
30/04/2022,Utilities,182.80
27/05/2019,Office Supplies,1491.79
28/02/2022,Fuel,1219.25
20/03/2021,Utilities,621.98
06/07/2022,Vehicle Lease,757.02
13/01/2020,Office Supplies,825.32
22/02/2021,Office Supplies,1149.96
15/12/2022,Vehicle Lease,1112.19
26/10/2022,Salaries & Benefits,775.09
16/06/2022,Salaries & Benefits,322.44
18/05/2020,Fuel,290.79
15/02/2022,Office Supplies,1513.96
14/01/2019,Fuel,200.57
04/02/2021,Salaries & Benefits,571.82
03/12/2020,Rent,1031.42
26/11/2019,Office Supplies,437.78
12/08/2019,Vehicle Lease,1348.51
27/12/2021,Utilities,1296.33
19/05/2022,Rent,426.25
17/12/2020,Salaries & Benefits,1470.73
23/03/2022,Salaries & Benefits,159.39
20/10/2022,Rent,880.76
12/03/2020,Utilities,1463.95
05/07/2022,Utilities,1135.02
08/07/2021,Meals & Entertainment,1440.52
18/12/2022,Vehicle Lease,754.22
10/01/2022,Rent,932.32
14/08/2019,Fuel,384.90
15/06/2020,Rent,1092.85
30/09/2019,Vehicle Lease,396.19
07/06/2019,Fuel,1487.54
28/10/2019,Vehicle Lease,632.61
05/10/2021,Fuel,212.74
29/01/2020,Utilities,332.19
10/09/2019,Office Supplies,104.66
25/06/2020,Utilities,741.73
19/03/2020,Office Supplies,252.42
17/07/2021,Meals & Entertainment,570.82
04/09/2022,Fuel,347.64
28/08/2022,Salaries & Benefits,1014.85
02/05/2019,Rent,1274.82
26/01/2022,Vehicle Lease,287.57
21/04/2019,Vehicle Lease,667.38
01/09/2021,Vehicle Lease,822.91
24/07/2021,Meals & Entertainment,89.70
04/02/2019,Office Supplies,234.93
13/11/2020,Office Supplies,258.35
19/03/2021,Office Supplies,1261.84
27/07/2021,Fuel,1323.34
24/11/2019,Vehicle Lease,378.66
14/11/2019,Vehicle Lease,529.86
26/10/2020,Salaries & Benefits,257.93
08/11/2022,Office Supplies,416.07
09/02/2022,Fuel,1063.58
07/10/2020,Utilities,818.18
05/03/2022,Salaries & Benefits,1162.53
03/04/2019,Vehicle Lease,566.14
09/07/2020,Meals & Entertainment,1181.67
27/05/2019,Rent,1247.74
14/09/2019,Office Supplies,762.56
30/06/2019,Rent,235.63
18/07/2022,Office Supplies,1346.23
23/09/2022,Office Supplies,722.99
06/04/2022,Office Supplies,550.37
15/06/2020,Office Supplies,227.71
25/12/2022,Vehicle Lease,863.24
11/02/2021,Office Supplies,1276.66
24/12/2022,Utilities,544.36
11/10/2019,Rent,496.97
29/06/2021,Salaries & Benefits,1352.82
05/09/2019,Office Supplies,770.51
20/01/2020,Vehicle Lease,496.87
11/09/2019,Office Supplies,311.28
17/11/2022,Office Supplies,870.73
17/03/2022,Vehicle Lease,472.63
10/03/2022,Rent,246.42
10/05/2022,Utilities,707.02
24/05/2022,Office Supplies,1294.84
12/09/2020,Utilities,406.81
29/08/2022,Fuel,1109.78
18/12/2021,Salaries & Benefits,176.05
05/09/2021,Utilities,481.90
10/12/2019,Rent,109.86
11/03/2022,Salaries & Benefits,1478.09
06/07/2021,Meals & Entertainment,968.12
08/10/2022,Meals & Entertainment,98.45
26/07/2021,Vehicle Lease,985.02
03/06/2021,Office Supplies,227.89
12/08/2019,Utilities,1290.62
12/09/2021,Utilities,172.30
01/03/2021,Meals & Entertainment,1309.99
14/09/2022,Fuel,1464.09
03/11/2020,Utilities,1409.61
30/10/2019,Meals & Entertainment,826.76
13/11/2020,Utilities,312.07
20/11/2022,Meals & Entertainment,1481.26
09/01/2021,Salaries & Benefits,823.30
10/05/2021,Rent,1106.10
28/03/2019,Utilities,843.54
04/05/2021,Fuel,1328.76
01/11/2020,Vehicle Lease,1195.71
26/05/2020,Salaries & Benefits,1045.53
15/03/2021,Rent,1417.03
27/11/2022,Vehicle Lease,470.42
08/05/2022,Office Supplies,135.85
21/04/2020,Fuel,411.13
10/12/2022,Salaries & Benefits,1355.75
27/05/2022,Salaries & Benefits,1220.86
24/11/2019,Fuel,241.08
20/10/2021,Fuel,364.59
07/11/2019,Office Supplies,1295.57
26/08/2021,Vehicle Lease,1175.38
27/01/2019,Vehicle Lease,1522.50
13/05/2019,Meals & Entertainment,785.80
16/05/2021,Rent,1371.02
27/10/2022,Fuel,968.23
09/05/2021,Salaries & Benefits,582.23
17/10/2021,Salaries & Benefits,1010.77
30/10/2022,Salaries & Benefits,1044.72
12/02/2021,Utilities,445.06
28/12/2019,Fuel,375.77
15/01/2022,Office Supplies,514.76
19/04/2019,Rent,1254.94
19/11/2022,Salaries & Benefits,464.88
06/05/2019,Rent,170.05
05/11/2021,Utilities,682.90
10/09/2019,Fuel,1263.65
09/11/2020,Salaries & Benefits,155.46
22/01/2022,Office Supplies,389.90
02/12/2020,Vehicle Lease,1415.30
27/02/2019,Utilities,977.62
21/11/2021,Meals & Entertainment,1067.63
20/10/2021,Utilities,767.33
11/02/2022,Vehicle Lease,347.20
27/05/2022,Vehicle Lease,907.98
10/03/2021,Salaries & Benefits,962.51
16/04/2020,Salaries & Benefits,972.08
18/09/2021,Meals & Entertainment,1335.04
20/01/2020,Vehicle Lease,260.43
02/07/2020,Office Supplies,676.35
21/08/2021,Rent,732.47
31/03/2022,Utilities,797.21
05/11/2021,Utilities,1037.73
26/04/2019,Vehicle Lease,1046.87
15/07/2021,Utilities,126.07
22/11/2019,Office Supplies,689.94
27/04/2022,Utilities,679.76
15/12/2020,Fuel,548.70
15/04/2021,Fuel,1352.22
17/10/2021,Rent,230.88
03/02/2021,Vehicle Lease,257.80
31/07/2019,Utilities,256.59
10/09/2019,Office Supplies,1339.26
31/10/2022,Office Supplies,946.00
30/09/2019,Rent,1133.60
20/07/2022,Salaries & Benefits,603.13
16/01/2021,Fuel,581.94
02/12/2022,Utilities,696.89
02/09/2019,Office Supplies,422.50
14/07/2020,Meals & Entertainment,1240.26
08/04/2022,Vehicle Lease,397.57
25/08/2021,Vehicle Lease,1005.96
07/04/2022,Fuel,745.36
31/08/2020,Office Supplies,1166.07
22/01/2021,Rent,766.84
20/07/2019,Meals & Entertainment,211.18
12/11/2019,Meals & Entertainment,516.38
22/04/2020,Utilities,535.72
09/03/2020,Utilities,1296.93
17/09/2019,Vehicle Lease,733.47
16/12/2022,Utilities,528.43
07/06/2022,Utilities,504.66
10/10/2019,Rent,509.10
13/10/2019,Fuel,141.80
03/07/2021,Office Supplies,1486.28
18/04/2021,Vehicle Lease,82.62
03/08/2019,Meals & Entertainment,1119.98
24/03/2021,Meals & Entertainment,158.86
04/03/2020,Fuel,726.36
14/02/2022,Office Supplies,475.97
07/11/2019,Salaries & Benefits,1321.60
16/02/2021,Utilities,1430.64
31/03/2020,Office Supplies,1284.49
28/12/2021,Utilities,388.81
04/08/2022,Fuel,469.70
19/12/2021,Office Supplies,971.76
06/12/2021,Meals & Entertainment,160.85
10/01/2022,Rent,452.42
17/05/2019,Meals & Entertainment,1079.21
05/09/2022,Fuel,931.14
03/11/2022,Vehicle Lease,1255.74
30/01/2022,Utilities,678.76
31/03/2020,Salaries & Benefits,1254.80
21/10/2021,Utilities,1516.27
11/11/2020,Office Supplies,103.22
26/07/2021,Utilities,1072.08
20/01/2021,Meals & Entertainment,824.17
07/08/2021,Fuel,201.59
09/08/2020,Rent,1170.28
22/03/2020,Utilities,1171.52
08/12/2019,Fuel,310.94
29/05/2021,Office Supplies,566.26
07/06/2021,Fuel,1379.87
09/02/2021,Office Supplies,582.32
01/10/2022,Rent,635.39
13/06/2020,Rent,1524.58
24/10/2021,Rent,404.45
17/07/2022,Salaries & Benefits,345.84
04/06/2020,Utilities,688.40
28/01/2020,Office Supplies,1177.99
02/09/2022,Meals & Entertainment,1465.91
17/04/2019,Meals & Entertainment,485.37
24/06/2020,Meals & Entertainment,590.98
24/03/2020,Rent,158.67
26/12/2021,Rent,1440.52
05/08/2019,Office Supplies,894.33
26/01/2019,Office Supplies,437.46
09/08/2021,Salaries & Benefits,163.01
25/03/2020,Vehicle Lease,1250.47
20/04/2022,Rent,1023.88
04/06/2020,Rent,1437.22
25/12/2019,Salaries & Benefits,546.93
21/09/2019,Office Supplies,460.65
31/05/2021,Office Supplies,1245.46
08/09/2021,Office Supplies,1079.69
11/10/2022,Utilities,159.10
01/05/2022,Rent,586.59
13/04/2022,Rent,1067.71
19/10/2021,Office Supplies,105.28
08/10/2019,Office Supplies,849.64
15/06/2019,Salaries & Benefits,276.66
16/12/2019,Rent,398.59
01/11/2019,Utilities,1414.31
11/01/2020,Utilities,1024.27
30/09/2021,Rent,434.45
29/06/2022,Fuel,1315.32
17/10/2020,Vehicle Lease,1469.80
20/06/2021,Fuel,450.72
14/01/2019,Rent,705.62
10/08/2020,Fuel,445.80
16/08/2020,Fuel,297.45
23/02/2019,Office Supplies,853.42
21/06/2020,Salaries & Benefits,1229.71
24/07/2019,Vehicle Lease,1285.98
29/11/2019,Office Supplies,313.40
07/08/2020,Fuel,1091.41
25/07/2021,Utilities,869.59
10/12/2022,Office Supplies,845.71
19/02/2021,Meals & Entertainment,256.54
02/06/2021,Utilities,243.43
22/02/2019,Vehicle Lease,691.04
09/06/2020,Vehicle Lease,914.17
02/03/2021,Fuel,1369.38
31/12/2020,Utilities,308.43
17/11/2022,Salaries & Benefits,1126.41
23/02/2020,Rent,86.65
30/04/2021,Rent,165.25
18/04/2022,Meals & Entertainment,532.31
02/10/2019,Utilities,1053.47
22/10/2019,Salaries & Benefits,93.62
21/01/2021,Rent,232.68
07/02/2019,Salaries & Benefits,275.13
12/06/2021,Salaries & Benefits,623.73
18/05/2021,Meals & Entertainment,263.28
31/07/2022,Salaries & Benefits,555.82
11/10/2019,Rent,773.13
08/10/2021,Fuel,99.30
09/06/2019,Meals & Entertainment,350.70
30/05/2022,Office Supplies,576.30
06/02/2019,Meals & Entertainment,1448.68
13/08/2019,Rent,651.01
03/08/2020,Meals & Entertainment,1333.47
29/04/2019,Meals & Entertainment,455.19
21/06/2021,Meals & Entertainment,569.47
25/11/2021,Salaries & Benefits,799.10
08/05/2021,Vehicle Lease,1271.48
21/10/2021,Office Supplies,1086.43
19/05/2019,Office Supplies,794.78
05/02/2019,Meals & Entertainment,844.94
13/08/2021,Meals & Entertainment,1094.40
17/09/2021,Vehicle Lease,879.98
24/07/2020,Vehicle Lease,1277.15
05/11/2022,Fuel,269.26
25/08/2021,Office Supplies,546.36
25/01/2021,Vehicle Lease,620.77
24/10/2021,Meals & Entertainment,1486.66
11/01/2021,Meals & Entertainment,1493.14
13/01/2019,Vehicle Lease,864.08
24/02/2021,Office Supplies,416.71
23/04/2022,Vehicle Lease,863.26
23/01/2022,Salaries & Benefits,610.61
01/10/2021,Office Supplies,1240.37
06/03/2022,Utilities,336.46
14/06/2019,Vehicle Lease,829.24
24/07/2022,Vehicle Lease,403.23
20/11/2022,Fuel,124.45
20/02/2021,Salaries & Benefits,1162.21
18/06/2021,Office Supplies,626.86
12/11/2021,Office Supplies,286.79
19/06/2020,Salaries & Benefits,204.46
21/10/2021,Meals & Entertainment,584.30
30/11/2020,Salaries & Benefits,713.17
23/05/2019,Office Supplies,1214.00
10/01/2022,Office Supplies,299.67
24/10/2021,Salaries & Benefits,1242.13
12/07/2022,Vehicle Lease,1153.26
03/08/2022,Utilities,1296.07
28/11/2020,Vehicle Lease,1080.86
09/07/2019,Utilities,1199.12
04/06/2022,Office Supplies,809.44
02/08/2022,Office Supplies,494.16
18/03/2021,Salaries & Benefits,470.61
27/05/2022,Salaries & Benefits,1514.43
16/12/2020,Fuel,396.18
04/12/2022,Utilities,712.76
21/11/2019,Rent,1041.66
27/05/2020,Vehicle Lease,201.85
14/03/2022,Salaries & Benefits,847.22
27/06/2020,Salaries & Benefits,1230.99
07/02/2021,Fuel,838.28
27/05/2020,Meals & Entertainment,1037.85
16/02/2020,Office Supplies,1461.92
12/10/2019,Salaries & Benefits,100.67
05/10/2019,Salaries & Benefits,1078.63
05/01/2022,Rent,149.07
11/04/2020,Utilities,147.64
18/03/2021,Meals & Entertainment,918.55
25/07/2022,Fuel,351.72
05/08/2021,Meals & Entertainment,1170.69
22/11/2019,Fuel,418.54
20/02/2021,Vehicle Lease,1512.38
15/07/2019,Utilities,1138.69
07/04/2022,Fuel,486.35
21/12/2019,Salaries & Benefits,454.38
20/02/2022,Rent,556.31
03/09/2020,Office Supplies,1355.21
20/08/2020,Utilities,1389.33
05/09/2019,Meals & Entertainment,804.04
29/01/2019,Office Supplies,208.47
23/02/2022,Utilities,1378.76
24/01/2021,Utilities,1361.79
12/04/2019,Meals & Entertainment,1399.39
19/06/2019,Office Supplies,309.09
27/08/2020,Vehicle Lease,725.32
20/02/2020,Rent,238.84
27/02/2022,Vehicle Lease,1383.97
11/12/2021,Rent,162.18
16/10/2020,Meals & Entertainment,1153.20
03/10/2019,Rent,208.64
07/11/2019,Salaries & Benefits,232.26
10/05/2022,Fuel,1040.29
28/04/2021,Rent,1328.82
12/07/2020,Fuel,737.83
03/08/2020,Salaries & Benefits,1088.04
05/03/2019,Office Supplies,766.00
06/10/2021,Rent,128.62
19/02/2022,Salaries & Benefits,490.24
01/08/2022,Office Supplies,1040.26
20/12/2020,Office Supplies,1443.07
05/02/2020,Utilities,276.57
03/07/2021,Salaries & Benefits,1266.20
02/04/2020,Salaries & Benefits,1229.33
13/02/2019,Salaries & Benefits,738.03
20/08/2021,Utilities,1386.53
07/10/2020,Fuel,1240.71
19/12/2020,Salaries & Benefits,1116.54
04/06/2022,Meals & Entertainment,145.51
22/03/2020,Vehicle Lease,298.34
20/02/2021,Fuel,1090.14
18/04/2020,Utilities,346.42
17/09/2020,Rent,1478.79
14/08/2020,Meals & Entertainment,897.33
28/12/2022,Office Supplies,1102.17
01/02/2022,Utilities,1452.87
16/06/2022,Office Supplies,185.18
02/03/2021,Utilities,777.74
11/10/2020,Rent,1401.82
17/03/2020,Vehicle Lease,844.62
25/11/2022,Vehicle Lease,921.02
15/12/2021,Office Supplies,769.55
03/10/2019,Meals & Entertainment,1333.67
24/01/2019,Vehicle Lease,1265.98
08/01/2022,Meals & Entertainment,294.72
14/10/2022,Fuel,1175.43
08/03/2019,Fuel,1309.07
05/11/2021,Fuel,507.08
06/03/2022,Office Supplies,836.47
27/02/2021,Salaries & Benefits,1284.40
11/11/2022,Fuel,835.93
01/01/2022,Meals & Entertainment,518.77
04/12/2019,Fuel,1304.25
09/04/2022,Office Supplies,378.60
23/10/2021,Meals & Entertainment,442.73
04/12/2020,Salaries & Benefits,930.62
30/09/2020,Meals & Entertainment,626.87
29/06/2019,Fuel,462.22
04/04/2022,Salaries & Benefits,455.89
29/03/2020,Rent,358.86
13/04/2019,Salaries & Benefits,202.89
21/02/2020,Office Supplies,518.19
16/09/2019,Fuel,1164.86
09/05/2021,Salaries & Benefits,1055.56
17/03/2022,Rent,1183.19
27/05/2019,Meals & Entertainment,314.45
28/01/2020,Rent,86.69
01/10/2020,Salaries & Benefits,979.42
03/12/2019,Salaries & Benefits,1023.37
04/11/2020,Vehicle Lease,1411.47
18/07/2021,Fuel,351.13
28/11/2019,Fuel,696.95
25/06/2021,Vehicle Lease,548.81
01/09/2021,Vehicle Lease,1415.33
26/07/2022,Fuel,1437.77
17/06/2021,Office Supplies,872.29
23/05/2021,Utilities,404.97
24/02/2019,Office Supplies,1067.02
08/05/2022,Salaries & Benefits,334.19
20/02/2021,Office Supplies,1230.14
27/10/2021,Rent,1280.68
10/12/2022,Office Supplies,783.51
03/04/2019,Fuel,335.12
16/04/2019,Office Supplies,1200.56
29/01/2021,Meals & Entertainment,1264.37
10/08/2021,Office Supplies,1401.85
08/11/2021,Salaries & Benefits,685.79
30/06/2020,Office Supplies,867.13
26/01/2022,Utilities,1482.26
05/03/2020,Fuel,1276.41
25/07/2020,Rent,115.62
06/05/2019,Utilities,1209.52
16/06/2020,Utilities,363.31
16/09/2022,Rent,336.85
05/10/2021,Rent,1348.11
01/12/2021,Fuel,649.69
17/10/2020,Salaries & Benefits,251.40
18/07/2022,Vehicle Lease,394.20
11/04/2019,Fuel,250.88
24/02/2019,Vehicle Lease,633.76
13/08/2022,Vehicle Lease,319.48
13/11/2019,Office Supplies,452.88
21/01/2022,Office Supplies,318.97
03/03/2020,Vehicle Lease,782.26
24/05/2019,Rent,790.71
10/01/2021,Rent,460.12
06/04/2019,Salaries & Benefits,853.02
14/09/2022,Fuel,546.29
11/09/2019,Vehicle Lease,1394.58
05/04/2022,Vehicle Lease,1309.33
20/07/2021,Rent,1444.08
26/03/2022,Office Supplies,633.19
12/10/2021,Office Supplies,155.12
18/07/2019,Rent,1053.42
25/03/2021,Salaries & Benefits,985.75
17/10/2021,Fuel,643.95
06/07/2021,Fuel,1001.22
05/10/2022,Salaries & Benefits,1343.02
21/08/2021,Rent,340.11
08/04/2020,Fuel,1133.97
30/08/2022,Salaries & Benefits,375.28
26/10/2022,Rent,122.43
05/10/2020,Salaries & Benefits,531.71
19/07/2021,Salaries & Benefits,1423.93
16/04/2021,Salaries & Benefits,831.80
10/06/2020,Salaries & Benefits,699.82
18/06/2021,Salaries & Benefits,739.32
07/03/2019,Fuel,1389.22
05/12/2022,Utilities,700.55
26/07/2019,Meals & Entertainment,926.57
30/07/2021,Meals & Entertainment,1308.58
01/04/2021,Salaries & Benefits,350.85
23/09/2020,Fuel,1205.60
08/05/2019,Vehicle Lease,1038.62
21/05/2021,Salaries & Benefits,174.74
30/08/2019,Meals & Entertainment,311.76
28/06/2021,Rent,1386.91
05/01/2021,Vehicle Lease,1427.12
28/04/2020,Meals & Entertainment,559.62
03/08/2019,Meals & Entertainment,291.66
19/03/2020,Fuel,233.55
25/04/2020,Vehicle Lease,278.11
24/08/2019,Meals & Entertainment,674.66
09/06/2020,Rent,792.49
27/03/2020,Meals & Entertainment,881.22
27/05/2022,Salaries & Benefits,717.28
22/11/2019,Utilities,992.03
22/12/2019,Vehicle Lease,1474.97
29/10/2021,Office Supplies,1494.69
22/01/2020,Vehicle Lease,1188.96
26/12/2021,Vehicle Lease,554.09
09/03/2020,Rent,392.50
30/01/2020,Vehicle Lease,797.76
30/11/2021,Meals & Entertainment,669.25
31/10/2020,Rent,1154.74
22/03/2019,Vehicle Lease,1171.95
17/12/2022,Rent,1227.76
03/11/2022,Meals & Entertainment,935.73
16/01/2021,Fuel,266.31
09/07/2021,Salaries & Benefits,882.75
30/12/2021,Vehicle Lease,617.54
19/06/2021,Vehicle Lease,513.12
22/10/2019,Salaries & Benefits,1135.66
